GenotypeID	DatasetFile
11482	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
11483	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
11485	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
11486	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
11489	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
11491	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
11492	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
11493	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
11494	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
11495	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
11497	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
11498	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
11499	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
11500	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
11502	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
11505	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
11506	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
11507	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1159	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1166	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1172	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1183	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1195	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1200	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1214	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1239	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1258	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1271	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1275	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1282	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
129	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1302	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
134	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
135	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
141	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
142	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
14549	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
14552	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
14553	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
149	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1919	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1924	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1925	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1926	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1929	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1931	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1932	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1933	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1934	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1935	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1936	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1937	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1938	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1940	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1941	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1942	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1943	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1944	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1945	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1950	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1951	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1952	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1953	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1955	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1956	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1957	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1958	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1960	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1963	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
1964	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
6810	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
6819	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
6821	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
6863	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
6870	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
6872	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
6880	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
6894	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
6913	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
6914	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
6915	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
6925	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
6929	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
6952	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
6976	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
7000	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
7015	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
7016	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
7099	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
716	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
719	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
731	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
732	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
736	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
742	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
744	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
746	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
751	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
766	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
775	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
777	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
783	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
785	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
786	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
787	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
791	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
797	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
812	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
813	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
816	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
828	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
834	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
849	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
850	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
851	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
859	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
871	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
886	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
892	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
894	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
896	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
931	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
933	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
937	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
946	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
948	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
952	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
962	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
966	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
976	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
981	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
991	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MAYO-V2-Individuals.txt
68411	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
68419	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
68420	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
68422	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
68424	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
68425	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
68427	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
68428	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
68430	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
68431	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
68433	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
68434	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
68435	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
68454	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
68455	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
68515	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
68522	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
68622	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
68637	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
68658	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
68682	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
70460	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
70475	D:\Sync\SyncThing\Postdoc2\2019-BioGen\data\2019-04-Freeze2\2019-04-13-genotypeqc\genotypeIndividuals\AMPAD-MSBB-V2-Individuals.txt
